218,48767,214,47410
218,48767,215,48634
218,48768,212,47187
218,48768,219,48584
218,48768,210,48826
218,48768,214,47411
218,48768,215,48635
218,48769,212,47188
218,48769,219,48585
218,48769,210,48827
218,48769,214,47412
218,48769,215,48636
218,48770,212,47189
218,48770,219,48586
218,48770,210,48828
218,48770,214,47413
218,48770,215,48637
218,48771,212,47190
218,48771,219,48587
218,48771,210,48829
218,48771,214,47414
218,48771,215,48638
218,48772,212,47191
218,48772,219,48588
218,48772,210,48830
218,48772,214,47415
218,48772,215,48639
218,48773,212,47192
218,48773,219,48589
218,48773,210,48831
218,48773,214,47416
218,48773,215,48640
218,48774,212,47193
218,48774,219,48590
218,48774,210,48832
218,48774,214,47417
218,48774,215,48641
218,48775,212,47194
218,48775,219,48591
218,48775,210,48833
218,48775,214,47418
218,48775,215,48642
218,48776,212,47195
218,48776,219,48592
218,48776,210,48834
218,48776,214,47419
218,48776,215,48643
218,48777,212,47196
218,48777,219,48593
218,48777,210,48835
218,48777,214,47420
218,48777,215,48644
218,48778,212,47197
218,48778,219,48594
218,48778,210,48836
218,48778,214,47421
218,48778,215,48645
218,48779,212,47198
218,48779,219,48595
218,48779,210,48837
218,48779,214,47422
218,48779,215,48646
218,48780,212,47199
218,48780,219,48596
218,48780,210,48838
218,48780,214,47423
218,48780,215,48647
218,48781,212,47200
218,48781,219,48597
218,48781,210,48839
218,48781,214,47424
218,48781,215,48648
218,48782,212,47201
218,48782,219,48598
218,48782,210,48840
218,48782,214,47425
218,48782,215,48649
218,48783,212,47202
218,48783,219,48599
218,48783,210,48841
218,48783,214,47426
218,48783,215,48650
218,48784,212,47203
218,48784,219,48600
218,48784,210,48842
218,48784,214,47427
218,48784,215,48651
218,48785,212,47204
218,48785,219,48601
218,48785,210,48843
218,48785,214,47428
218,48785,215,48652
218,48786,212,47205
218,48786,219,48602
218,48786,210,48844
218,48786,214,47429
218,48786,215,48653
218,48787,212,47206
218,48787,219,48603
218,48787,210,48845
218,48787,214,47430
218,48787,215,48654
218,48788,212,47207
218,48788,219,48604
218,48788,210,48846
218,48788,214,47431
218,48788,215,48655
218,48789,212,47208
218,48789,219,48605
218,48789,210,48847
218,48789,214,47432
218,48789,215,48656
218,48790,212,47209
218,48790,219,48606
218,48790,210,48848
218,48790,214,47433
218,48790,215,48657
218,48791,212,47210
218,48791,219,48607
218,48791,210,48849
218,48791,214,47434
218,48791,215,48658
218,48792,212,47211
218,48792,219,48608
218,48792,210,48850
218,48792,214,47435
218,48792,215,48659
218,48793,212,47212
218,48793,219,48609
218,48793,210,48851
218,48793,214,47436
218,48793,215,48660
218,48794,212,47213
218,48794,219,48610
218,48794,210,48852
218,48794,214,47437
218,48794,215,48661
218,48795,212,47214
218,48795,219,48611
218,48795,210,48853
218,48795,214,47438
218,48795,215,48662
218,48796,212,47215
218,48796,219,48612
218,48796,210,48854
218,48796,214,47439
218,48796,215,48663
218,48797,212,47216
218,48797,219,48613
218,48797,210,48855
218,48797,214,47440
218,48797,215,48664
218,48798,212,47217
218,48798,219,48614
218,48798,210,48856
218,48798,214,47441
218,48798,215,48665
218,48799,212,47218
218,48799,219,48615
218,48799,210,48857
218,48799,214,47442
218,48799,215,48666
218,48800,212,47219
218,48800,219,48616
218,48800,210,48858
218,48800,214,47443
218,48800,215,48667
218,48801,212,47220
218,48801,219,48617
218,48801,210,48859
218,48801,214,47444
218,48801,215,48668
218,48802,212,47221
218,48802,219,48618
218,48802,210,48860
218,48802,214,47445
218,48802,215,48669
218,48803,212,47222
218,48803,219,48619
218,48803,210,48861
218,48803,214,47446
218,48803,215,48670
218,48804,212,47223
218,48804,219,48620
218,48804,210,48862
218,48804,214,47447
218,48804,215,48671
218,48805,212,47224
218,48805,219,48621
218,48805,210,48863
218,48805,214,47448
218,48805,215,48672
218,48806,212,47225
218,48806,219,48622
218,48806,210,48864
218,48806,214,47449
218,48806,215,48673
218,48807,212,47226
218,48807,219,48623
218,48807,210,48865
218,48807,214,47450
218,48807,215,48674
218,48808,212,47227
218,48808,219,48624
